=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2019.06.25 10:47:58 =~=~=~=~=~=~=~=~=~=~=~=
50.00, 46.13, 7.75, 2.88, 20.00, 0.00
50.00, 46.95, 6.09, 2.90, 20.00, 0.00
49.00, 46.33, 5.33, 2.94, 20.00, 0.00
49.00, 46.33, 5.33, 2.95, 20.00, 0.00
49.00, 46.13, 5.75, 2.99, 20.00, 0.00
49.00, 46.33, 5.33, 3.01, 20.00, 0.00
49.00, 46.33, 5.33, 3.05, 20.00, 0.00
50.00, 46.13, 7.75, 3.07, 20.00, 0.00
50.00, 46.13, 7.75, 3.12, 20.00, 0.00
49.00, 46.33, 5.33, 3.14, 20.00, 0.00
49.00, 46.33, 5.33, 3.17, 20.00, 0.00
50.00, 46.54, 6.92, 3.19, 20.00, 0.00
49.00, 46.33, 5.33, 3.23, 20.00, 0.00
50.00, 46.95, 6.09, 3.25, 20.00, 0.00
50.00, 46.33, 7.33, 3.31, 20.00, 0.00
49.00, 46.33, 5.33, 3.32, 20.00, 0.00
50.00, 46.33, 7.33, 3.37, 20.00, 0.00
50.00, 46.33, 7.33, 3.39, 20.00, 0.00
50.00, 46.33, 7.33, 3.44, 20.00, 0.00
50.00, 46.33, 7.33, 3.47, 20.00, 0.00
49.00, 46.54, 4.92, 3.50, 20.00, 0.00
49.00, 46.33, 5.33, 3.52, 20.00, 0.00
49.00, 46.33, 5.33, 3.56, 20.00, 0.00
50.00, 46.33, 7.33, 3.58, 20.00, 0.00
50.00, 46.13, 7.75, 3.64, 20.00, 0.00
49.00, 46.33, 5.33, 3.65, 20.00, 0.00
49.00, 46.33, 5.33, 3.68, 20.00, 0.00
50.00, 46.33, 7.33, 3.71, 20.00, 0.00
49.00, 46.33, 5.33, 3.74, 20.00, 0.00
49.00, 46.33, 5.33, 3.76, 20.00, 0.00
49.00, 46.33, 5.33, 3.80, 20.00, 0.00
50.00, 46.33, 7.33, 3.82, 20.00, 0.00
49.00, 47.16, 3.68, 3.85, 20.00, 0.00
50.00, 46.33, 7.33, 3.87, 20.00, 0.00
50.00, 46.33, 7.33, 3.91, 20.00, 0.00
49.00, 46.33, 5.33, 3.93, 20.00, 0.00
49.00, 46.54, 4.92, 3.96, 20.00, 0.00
49.00, 46.33, 5.33, 3.98, 20.00, 0.00
49.00, 46.54, 4.92, 4.01, 20.00, 0.00
49.00, 46.54, 4.92, 4.03, 20.00, 0.00
49.00, 46.54, 4.92, 4.07, 20.00, 0.00
49.00, 46.75, 4.51, 4.08, 20.00, 0.00
49.00, 46.54, 4.92, 4.11, 20.00, 0.00
49.00, 46.54, 4.92, 4.13, 20.00, 0.00
49.00, 46.33, 5.33, 4.17, 20.00, 0.00
50.00, 46.33, 7.33, 4.19, 20.00, 0.00
49.00, 46.54, 4.92, 4.23, 20.00, 0.00
49.00, 46.33, 5.33, 4.24, 20.00, 0.00
49.00, 46.54, 4.92, 4.28, 20.00, 0.00
50.00, 46.54, 6.92, 4.30, 20.00, 0.00
49.00, 46.54, 4.92, 4.33, 20.00, 0.00
49.00, 47.37, 3.27, 4.34, 20.00, 0.00
49.00, 46.33, 5.33, 4.38, 20.00, 0.00
49.00, 46.33, 5.33, 4.40, 20.00, 0.00
50.00, 46.54, 6.92, 4.44, 20.00, 0.00
50.00, 46.54, 6.92, 4.46, 20.00, 0.00
49.00, 46.54, 4.92, 4.50, 20.00, 0.00
49.00, 46.54, 4.92, 4.52, 20.00, 0.00
49.00, 46.54, 4.92, 4.55, 20.00, 0.00
49.00, 46.54, 4.92, 4.56, 20.00, 0.00
50.00, 47.37, 5.27, 4.60, 20.00, 0.00
50.00, 46.54, 6.92, 4.62, 20.00, 0.00
49.00, 46.33, 5.33, 4.65, 20.00, 0.00
50.00, 47.37, 5.27, 4.67, 20.00, 0.00
50.00, 46.54, 6.92, 4.73, 20.00, 0.00
50.00, 46.54, 6.92, 4.75, 20.00, 0.00
49.00, 46.54, 4.92, 4.78, 20.00, 0.00
49.00, 46.54, 4.92, 4.79, 20.00, 0.00
49.00, 46.54, 4.92, 4.83, 20.00, 0.00
50.00, 46.75, 6.51, 4.85, 20.00, 0.00
49.00, 46.54, 4.92, 4.88, 20.00, 0.00
49.00, 46.75, 4.51, 4.89, 20.00, 0.00
49.00, 47.37, 3.27, 4.92, 20.00, 0.00
50.00, 46.54, 6.92, 4.94, 20.00, 0.00
49.00, 46.54, 4.92, 4.98, 20.00, 0.00
49.00, 46.54, 4.92, 4.99, 20.00, 0.00
49.00, 46.54, 4.92, 5.02, 20.00, 0.00
49.00, 46.75, 4.51, 5.03, 20.00, 0.00
49.00, 46.54, 4.92, 5.07, 20.00, 0.00
49.00, 46.75, 4.51, 5.09, 20.00, 0.00
49.00, 46.75, 4.51, 5.12, 20.00, 0.00
49.00, 47.57, 2.85, 5.13, 20.00, 0.00
49.00, 46.54, 4.92, 5.17, 20.00, 0.00
49.00, 46.75, 4.51, 5.17, 20.00, 0.00
50.00, 46.75, 6.51, 5.22, 20.00, 0.00
49.00, 46.75, 4.51, 5.23, 20.00, 0.00
49.00, 46.54, 4.92, 5.27, 20.00, 0.00
50.00, 46.54, 6.92, 5.30, 20.00, 0.00
49.00, 46.54, 4.92, 5.33, 20.00, 0.00
49.00, 46.75, 4.51, 5.34, 20.00, 0.00
49.00, 46.95, 4.09, 5.37, 20.00, 0.00
50.00, 46.75, 6.51, 5.39, 20.00, 0.00
49.00, 46.75, 4.51, 5.42, 20.00, 0.00
50.00, 46.54, 6.92, 5.44, 20.00, 0.00
49.00, 46.54, 4.92, 5.47, 20.00, 0.00
50.00, 46.75, 6.51, 5.49, 20.00, 0.00
49.00, 46.54, 4.92, 5.53, 20.00, 0.00
49.00, 46.75, 4.51, 5.54, 20.00, 0.00
49.00, 46.75, 4.51, 5.58, 20.00, 0.00
50.00, 46.54, 6.92, 5.60, 20.00, 0.00
49.00, 46.54, 4.92, 5.63, 20.00, 0.00
50.00, 46.95, 6.09, 5.64, 20.00, 0.00
50.00, 46.54, 6.92, 5.69, 20.00, 0.00
49.00, 47.57, 2.85, 5.70, 20.00, 0.00
50.00, 46.75, 6.51, 5.75, 20.00, 0.00
50.00, 46.54, 6.92, 5.77, 20.00, 0.00
49.00, 46.75, 4.51, 5.80, 20.00, 0.00
49.00, 46.75, 4.51, 5.81, 20.00, 0.00
50.00, 46.75, 6.51, 5.86, 20.00, 0.00
49.00, 46.75, 4.51, 5.88, 20.00, 0.00
50.00, 46.75, 6.51, 5.92, 20.00, 0.00
49.00, 46.75, 4.51, 5.93, 20.00, 0.00
49.00, 46.54, 4.92, 5.97, 20.00, 0.00
49.00, 46.95, 4.09, 5.98, 20.00, 0.00
50.00, 46.95, 6.09, 6.02, 20.00, 0.00
49.00, 47.57, 2.85, 6.03, 20.00, 0.00
49.00, 46.95, 4.09, 6.06, 20.00, 0.00
49.00, 46.75, 4.51, 6.07, 20.00, 0.00
49.00, 46.75, 4.51, 6.10, 20.00, 0.00
49.00, 46.75, 4.51, 6.12, 20.00, 0.00
49.00, 46.75, 4.51, 6.15, 20.00, 0.00
50.00, 46.75, 6.51, 6.17, 20.00, 0.00
49.00, 46.75, 4.51, 6.20, 20.00, 0.00
49.00, 46.54, 4.92, 6.21, 20.00, 0.00
49.00, 47.57, 2.85, 6.23, 20.00, 0.00
50.00, 46.75, 6.51, 6.25, 20.00, 0.00
49.00, 46.75, 4.51, 6.29, 20.00, 0.00
49.00, 46.75, 4.51, 6.30, 20.00, 0.00
49.00, 46.75, 4.51, 6.33, 20.00, 0.00
49.00, 46.75, 4.51, 6.34, 20.00, 0.00
49.00, 46.95, 4.09, 6.37, 20.00, 0.00
50.00, 46.75, 6.51, 6.39, 20.00, 0.00
49.00, 46.75, 4.51, 6.42, 20.00, 0.00
50.00, 46.95, 6.09, 6.44, 20.00, 0.00
49.00, 47.57, 2.85, 6.47, 20.00, 0.00
50.00, 46.75, 6.51, 6.48, 20.00, 0.00
49.00, 46.95, 4.09, 6.51, 20.00, 0.00
49.00, 46.75, 4.51, 6.52, 20.00, 0.00
49.00, 46.75, 4.51, 6.55, 20.00, 0.00
49.00, 46.75, 4.51, 6.57, 20.00, 0.00
49.00, 46.75, 4.51, 6.60, 20.00, 0.00
49.00, 46.95, 4.09, 6.61, 20.00, 0.00
50.00, 46.75, 6.51, 6.66, 20.00, 0.00
49.00, 46.75, 4.51, 6.67, 20.00, 0.00
49.00, 46.75, 4.51, 6.71, 20.00, 0.00
49.00, 47.78, 2.44, 6.71, 20.00, 0.00
50.00, 46.75, 6.51, 6.76, 20.00, 0.00
50.00, 46.95, 6.09, 6.78, 20.00, 0.00
49.00, 46.75, 4.51, 6.81, 20.00, 0.00
50.00, 46.95, 6.09, 6.83, 20.00, 0.00
50.00, 46.75, 6.51, 6.87, 20.00, 0.00
49.00, 46.75, 4.51, 6.89, 20.00, 0.00
50.00, 46.95, 6.09, 6.94, 20.00, 0.00
49.00, 46.95, 4.09, 6.95, 20.00, 0.00
50.00, 46.75, 6.51, 6.99, 20.00, 0.00
50.00, 47.57, 4.85, 7.01, 20.00, 0.00
49.00, 46.95, 4.09, 7.03, 20.00, 0.00
49.00, 46.75, 4.51, 7.04, 20.00, 0.00
49.00, 46.75, 4.51, 7.08, 20.00, 0.00
50.00, 46.75, 6.51, 7.10, 20.00, 0.00
49.00, 46.95, 4.09, 7.13, 20.00, 0.00
50.00, 46.95, 6.09, 7.15, 20.00, 0.00
49.00, 46.95, 4.09, 7.17, 20.00, 0.00
49.00, 46.75, 4.51, 7.18, 20.00, 0.00
49.00, 46.75, 4.51, 7.22, 20.00, 0.00
50.00, 47.57, 4.85, 7.23, 20.00, 0.00
50.00, 46.54, 6.92, 7.28, 20.00, 0.00
50.00, 46.95, 6.09, 7.30, 20.00, 0.00
49.00, 46.95, 4.09, 7.33, 20.00, 0.00
50.00, 46.95, 6.09, 7.35, 20.00, 0.00
49.00, 46.95, 4.09, 7.37, 20.00, 0.00
50.00, 46.95, 6.09, 7.39, 20.00, 0.00
49.00, 46.95, 4.09, 7.42, 20.00, 0.00
49.00, 46.95, 4.09, 7.43, 20.00, 0.00
49.00, 47.99, 2.03, 7.45, 20.00, 0.00
49.00, 46.95, 4.09, 7.46, 20.00, 0.00
50.00, 46.75, 6.51, 7.51, 20.00, 0.00
50.00, 46.95, 6.09, 7.53, 20.00, 0.00
50.00, 46.95, 6.09, 7.57, 20.00, 0.00
49.00, 46.95, 4.09, 7.58, 20.00, 0.00
49.00, 46.75, 4.51, 7.61, 20.00, 0.00
50.00, 46.95, 6.09, 7.63, 20.00, 0.00
49.00, 46.95, 4.09, 7.66, 20.00, 0.00
50.00, 46.75, 6.51, 7.68, 20.00, 0.00
49.00, 46.75, 4.51, 7.72, 20.00, 0.00
49.00, 46.95, 4.09, 7.73, 20.00, 0.00
49.00, 46.75, 4.51, 7.76, 20.00, 0.00
49.00, 46.75, 4.51, 7.77, 20.00, 0.00
50.00, 46.75, 6.51, 7.81, 20.00, 0.00
50.00, 46.95, 6.09, 7.84, 20.00, 0.00
50.00, 46.95, 6.09, 7.88, 20.00, 0.00
49.00, 46.75, 4.51, 7.89, 20.00, 0.00
49.00, 47.78, 2.44, 7.91, 20.00, 0.00
49.00, 46.95, 4.09, 7.92, 20.00, 0.00
49.00, 47.16, 3.68, 7.94, 20.00, 0.00
49.00, 46.75, 4.51, 7.96, 20.00, 0.00
49.00, 46.75, 4.51, 7.99, 20.00, 0.00
50.00, 46.95, 6.09, 8.01, 20.00, 0.00
49.00, 46.95, 4.09, 8.03, 20.00, 0.00
50.00, 46.95, 6.09, 8.05, 20.00, 0.00
50.00, 46.95, 6.09, 8.10, 20.00, 0.00
50.00, 46.95, 6.09, 8.12, 20.00, 0.00
50.00, 46.95, 6.09, 8.16, 20.00, 0.00
49.00, 47.57, 2.85, 8.16, 20.00, 0.00
50.00, 46.75, 6.51, 8.21, 20.00, 0.00
49.00, 46.95, 4.09, 8.22, 20.00, 0.00
49.00, 46.95, 4.09, 8.25, 20.00, 0.00
50.00, 46.95, 6.09, 8.27, 20.00, 0.00
49.00, 46.95, 4.09, 8.30, 20.00, 0.00
49.00, 47.16, 3.68, 8.31, 20.00, 0.00
49.00, 46.95, 4.09, 8.34, 20.00, 0.00
49.00, 46.75, 4.51, 8.35, 20.00, 0.00
49.00, 47.99, 2.03, 8.37, 20.00, 0.00
50.00, 46.95, 6.09, 8.38, 20.00, 0.00
49.00, 46.95, 4.09, 8.41, 20.00, 0.00
49.00, 47.78, 2.44, 8.42, 20.00, 0.00
49.00, 46.95, 4.09, 8.45, 20.00, 0.00
49.00, 46.95, 4.09, 8.46, 20.00, 0.00
49.00, 46.95, 4.09, 8.49, 20.00, 0.00
49.00, 46.95, 4.09, 8.50, 20.00, 0.00
50.00, 46.95, 6.09, 8.54, 20.00, 0.00
49.00, 47.16, 3.68, 8.56, 20.00, 0.00
50.00, 46.95, 6.09, 8.60, 20.00, 0.00
49.00, 47.78, 2.44, 8.61, 20.00, 0.00
50.00, 47.99, 4.03, 8.63, 20.00, 0.00
49.00, 46.95, 4.09, 8.64, 20.00, 0.00
49.00, 46.75, 4.51, 8.68, 20.00, 0.00
50.00, 46.95, 6.09, 8.70, 20.00, 0.00
49.00, 46.95, 4.09, 8.72, 20.00, 0.00
49.00, 46.95, 4.09, 8.74, 20.00, 0.00
49.00, 46.95, 4.09, 8.76, 20.00, 0.00
49.00, 46.95, 4.09, 8.78, 20.00, 0.00
49.00, 46.95, 4.09, 8.81, 20.00, 0.00
49.00, 47.78, 2.44, 8.81, 20.00, 0.00
50.00, 46.75, 6.51, 8.86, 20.00, 0.00
50.00, 46.95, 6.09, 8.88, 20.00, 0.00
50.00, 46.95, 6.09, 8.92, 20.00, 0.00
49.00, 46.95, 4.09, 8.93, 20.00, 0.00
49.00, 46.95, 4.09, 8.96, 20.00, 0.00
50.00, 46.95, 6.09, 8.98, 20.00, 0.00
50.00, 47.16, 5.68, 9.02, 20.00, 0.00
50.00, 46.95, 6.09, 9.04, 20.00, 0.00
49.00, 46.95, 4.09, 9.07, 20.00, 0.00
49.00, 47.16, 3.68, 9.08, 20.00, 0.00
49.00, 46.95, 4.09, 9.10, 20.00, 0.00
49.00, 46.95, 4.09, 9.12, 20.00, 0.00
50.00, 46.95, 6.09, 9.16, 20.00, 0.00
49.00, 46.95, 4.09, 9.17, 20.00, 0.00
50.00, 46.95, 6.09, 9.23, 20.00, 0.00
50.00, 47.37, 5.27, 9.24, 20.00, 0.00
50.00, 46.95, 6.09, 9.28, 20.00, 0.00
50.00, 46.95, 6.09, 9.30, 20.00, 0.00
50.00, 46.95, 6.09, 9.34, 20.00, 0.00
49.00, 46.95, 4.09, 9.35, 20.00, 0.00
49.00, 46.95, 4.09, 9.38, 20.00, 0.00
49.00, 46.95, 4.09, 9.39, 20.00, 0.00
49.00, 46.95, 4.09, 9.43, 20.00, 0.00
49.00, 47.16, 3.68, 9.44, 20.00, 0.00
49.00, 47.16, 3.68, 9.46, 20.00, 0.00
49.00, 46.95, 4.09, 9.47, 20.00, 0.00
50.00, 47.16, 5.68, 9.51, 20.00, 0.00
49.00, 47.16, 3.68, 9.52, 20.00, 0.00
49.00, 46.95, 4.09, 9.55, 20.00, 0.00
50.00, 46.95, 6.09, 9.57, 20.00, 0.00
49.00, 46.95, 4.09, 9.60, 20.00, 0.00
49.00, 46.95, 4.09, 9.61, 20.00, 0.00
50.00, 46.95, 6.09, 9.65, 20.00, 0.00
49.00, 46.95, 4.09, 9.66, 20.00, 0.00
49.00, 46.95, 4.09, 9.69, 20.00, 0.00
50.00, 47.99, 4.03, 9.71, 20.00, 0.00
50.00, 46.95, 6.09, 9.75, 20.00, 0.00
49.00, 46.95, 4.09, 9.76, 20.00, 0.00
49.00, 46.95, 4.09, 9.79, 20.00, 0.00
49.00, 46.95, 4.09, 9.80, 20.00, 0.00
49.00, 46.95, 4.09, 9.83, 20.00, 0.00
49.00, 46.95, 4.09, 9.84, 20.00, 0.00
49.00, 47.16, 3.68, 9.87, 20.00, 0.00
49.00, 46.95, 4.09, 9.88, 20.00, 0.00
50.00, 47.78, 4.44, 9.91, 20.00, 0.00
49.00, 46.95, 4.09, 9.92, 20.00, 0.00
50.00, 46.95, 6.09, 9.97, 20.00, 0.00
49.00, 46.95, 4.09, 9.98, 20.00, 0.00
50.00, 46.95, 6.09, 10.03, 20.00, 0.00
50.00, 46.95, 6.09, 10.05, 20.00, 0.00
50.00, 46.95, 6.09, 10.09, 20.00, 0.00
50.00, 46.95, 6.09, 10.11, 20.00, 0.00
50.00, 47.16, 5.68, 10.15, 20.00, 0.00
49.00, 46.95, 4.09, 10.16, 20.00, 0.00
49.00, 47.16, 3.68, 10.19, 20.00, 0.00
50.00, 47.78, 4.44, 10.20, 20.00, 0.00
49.00, 46.75, 4.51, 10.24, 20.00, 0.00
50.00, 47.16, 5.68, 10.26, 20.00, 0.00
50.00, 47.16, 5.68, 10.29, 20.00, 0.00
49.00, 47.16, 3.68, 10.30, 20.00, 0.00
49.00, 46.95, 4.09, 10.33, 20.00, 0.00
50.00, 47.16, 5.68, 10.34, 20.00, 0.00
50.00, 46.95, 6.09, 10.39, 20.00, 0.00
49.00, 46.95, 4.09, 10.40, 20.00, 0.00
50.00, 46.95, 6.09, 10.44, 20.00, 0.00
49.00, 46.95, 4.09, 10.45, 20.00, 0.00
49.00, 47.16, 3.68, 10.48, 20.00, 0.00
49.00, 46.95, 4.09, 10.49, 20.00, 0.00
49.00, 46.95, 4.09, 10.52, 20.00, 0.00
49.00, 46.95, 4.09, 10.53, 20.00, 0.00
50.00, 47.16, 5.68, 10.58, 20.00, 0.00
50.00, 47.16, 5.68, 10.59, 20.00, 0.00
49.00, 46.95, 4.09, 10.62, 20.00, 0.00
49.00, 47.16, 3.68, 10.63, 20.00, 0.00
50.00, 46.95, 6.09, 10.68, 20.00, 0.00
50.00, 47.16, 5.68, 10.69, 20.00, 0.00
49.00, 47.37, 3.27, 10.71, 20.00, 0.00
49.00, 46.95, 4.09, 10.73, 20.00, 0.00
50.00, 47.78, 4.44, 10.76, 20.00, 0.00
50.00, 47.16, 5.68, 10.77, 20.00, 0.00
49.00, 47.78, 2.44, 10.79, 20.00, 0.00
50.00, 46.95, 6.09, 10.81, 20.00, 0.00
50.00, 46.95, 6.09, 10.85, 20.00, 0.00
50.00, 47.99, 4.03, 10.86, 20.00, 0.00
50.00, 46.95, 6.09, 10.91, 20.00, 0.00
49.00, 47.16, 3.68, 10.92, 20.00, 0.00
49.00, 46.95, 4.09, 10.95, 20.00, 0.00
49.00, 46.95, 4.09, 10.96, 20.00, 0.00
49.00, 47.16, 3.68, 10.99, 20.00, 0.00
50.00, 47.16, 5.68, 11.00, 20.00, 0.00
50.00, 46.95, 6.09, 11.04, 20.00, 0.00
49.00, 46.95, 4.09, 11.06, 20.00, 0.00
50.00, 47.16, 5.68, 11.09, 20.00, 0.00
49.00, 46.95, 4.09, 11.10, 20.00, 0.00
50.00, 46.95, 6.09, 11.15, 20.00, 0.00
49.00, 46.95, 4.09, 11.16, 20.00, 0.00
49.00, 47.16, 3.68, 11.18, 20.00, 0.00
50.00, 46.95, 6.09, 11.20, 20.00, 0.00
50.00, 47.37, 5.27, 11.24, 20.00, 0.00
50.00, 47.16, 5.68, 11.26, 20.00, 0.00
49.00, 47.16, 3.68, 11.28, 20.00, 0.00
50.00, 46.95, 6.09, 11.30, 20.00, 0.00
50.00, 47.78, 4.44, 11.34, 20.00, 0.00
50.00, 47.16, 5.68, 11.35, 20.00, 0.00
50.00, 47.16, 5.68, 11.39, 20.00, 0.00
49.00, 47.16, 3.68, 11.40, 20.00, 0.00
50.00, 47.16, 5.68, 11.44, 20.00, 0.00
50.00, 47.16, 5.68, 11.46, 20.00, 0.00
49.00, 47.16, 3.68, 11.48, 20.00, 0.00
49.00, 47.16, 3.68, 11.50, 20.00, 0.00
49.00, 47.16, 3.68, 11.52, 20.00, 0.00
50.00, 46.95, 6.09, 11.54, 20.00, 0.00
49.00, 46.95, 4.09, 11.57, 20.00, 0.00
50.00, 46.95, 6.09, 11.59, 20.00, 0.00
50.00, 47.16, 5.68, 11.62, 20.00, 0.00
50.00, 46.95, 6.09, 11.64, 20.00, 0.00
50.00, 46.95, 6.09, 11.69, 20.00, 0.00
50.00, 47.16, 5.68, 11.71, 20.00, 0.00
50.00, 46.95, 6.09, 11.76, 20.00, 0.00
49.00, 47.16, 3.68, 11.77, 20.00, 0.00
49.00, 47.16, 3.68, 11.79, 20.00, 0.00
49.00, 47.57, 2.85, 11.80, 20.00, 0.00
50.00, 47.16, 5.68, 11.84, 20.00, 0.00
49.00, 47.99, 2.03, 11.84, 20.00, 0.00
50.00, 47.16, 5.68, 11.88, 20.00, 0.00
49.00, 47.16, 3.68, 11.90, 20.00, 0.00
49.00, 47.16, 3.68, 11.92, 20.00, 0.00
50.00, 47.16, 5.68, 11.94, 20.00, 0.00
49.00, 46.95, 4.09, 11.97, 20.00, 0.00
50.00, 47.16, 5.68, 11.98, 20.00, 0.00
50.00, 47.16, 5.68, 12.02, 20.00, 0.00
50.00, 47.16, 5.68, 12.04, 20.00, 0.00
50.00, 47.16, 5.68, 12.08, 20.00, 0.00
50.00, 46.95, 6.09, 12.11, 20.00, 0.00
50.00, 46.95, 6.09, 12.15, 20.00, 0.00
49.00, 47.16, 3.68, 12.16, 20.00, 0.00
49.00, 47.16, 3.68, 12.18, 20.00, 0.00
50.00, 46.95, 6.09, 12.20, 20.00, 0.00
49.00, 46.95, 4.09, 12.23, 20.00, 0.00
50.00, 47.16, 5.68, 12.24, 20.00, 0.00
50.00, 47.16, 5.68, 12.28, 20.00, 0.00
49.00, 47.16, 3.68, 12.29, 20.00, 0.00
49.00, 47.37, 3.27, 12.32, 20.00, 0.00
50.00, 47.16, 5.68, 12.33, 20.00, 0.00
50.00, 47.37, 5.27, 12.37, 20.00, 0.00
50.00, 46.95, 6.09, 12.39, 20.00, 0.00
49.00, 47.37, 3.27, 12.41, 20.00, 0.00
49.00, 46.95, 4.09, 12.42, 20.00, 0.00
50.00, 47.99, 4.03, 12.45, 20.00, 0.00
50.00, 46.95, 6.09, 12.47, 20.00, 0.00
50.00, 46.95, 6.09, 12.52, 20.00, 0.00
50.00, 47.16, 5.68, 12.54, 20.00, 0.00
49.00, 47.16, 3.68, 12.57, 20.00, 0.00
49.00, 47.16, 3.68, 12.58, 20.00, 0.00
50.00, 47.16, 5.68, 12.61, 20.00, 0.00
50.00, 46.95, 6.09, 12.63, 20.00, 0.00
50.00, 47.16, 5.68, 12.67, 20.00, 0.00
50.00, 46.95, 6.09, 12.69, 20.00, 0.00
