=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2019.06.25 11:21:29 =~=~=~=~=~=~=~=~=~=~=~=
Millis, Current, Temp., Voltage200, 0.10, -0.03, STANDBY, NONE
102942, 0.00, 38.00, 0.08, -0.06, STANDBY, NONE
102952, 0.00, 38.00, 0.03, -0.06, STANDBY, NONE
0, 0.10, -0.03, STANDBY, NONE
102942, 0.00, 38.00, 0.08, -0.06, STANDBY, NONE
102952, 0.00, 38.00, 0.03, -0.06, STANDBY, NONE
Millis, Current, Temp., Voltage, Press., State, Alarm
100, 0.00, 38.00, 0.03, -0.06, STANDBY, NONE
110, 0.00, 38.00, 0.00, -0.09, STANDBY, NONE
120, 0.00, 38.00, 0.00, -0.06, STANDBY, NONE
130, 0.00, 38.00, 0.00, -0.09, STANDBY, NONE
140, 0.00, 38.00, 0.00, -0.06, STANDBY, NONE
150, 0.00, 38.00, 0.00, -0.06, STANDBY, NONE
160, 0.00, 38.00, 0.03, -0.09, STANDBY, NONE
171, 0.00, 38.00, 0.00, -0.06, STANDBY, NONE
181, 0.00, 38.00, 0.03, -0.06, STANDBY, NONE
191, 0.00, 38.00, 0.03, -0.09, STANDBY, NONE
201, 0.00, 38.00, 0.03, 0.00, STANDBY, NONE
211, -0.39, 38.00, 0.00, -0.06, STANDBY, NONE
221, 0.00, 38.00, 0.00, -0.03, STANDBY, NONE
231, 0.00, 38.00, 0.00, -0.09, STANDBY, NONE
241, 0.00, 38.00, 0.00, -0.06, STANDBY, NONE
251, 0.00, 38.00, 0.03, -0.06, STANDBY, NONE
261, 0.00, 38.00, 0.00, -0.06, STANDBY, NONE
271, 0.00, 38.00, 0.00, -0.06, STANDBY, NONE
281, 0.00, 38.00, 0.00, -0.06, STANDBY, NONE
291, 0.00, 38.00, 0.00, -0.06, STANDBY, NONE
301, 0.00, 38.00, 0.00, -0.06, STANDBY, NONE
311, 0.00, 38.00, 0.00, -0.03, STANDBY, NONE
321, 0.00, 38.00, 0.03, -0.09, STANDBY, NONE
331, 0.00, 38.00, 0.03, -0.06, STANDBY, NONE
342, 0.00, 38.00, 0.00, -0.03, STANDBY, NONE
352, 0.00, 38.00, 0.03, -0.03, STANDBY, NONE
362, 0.00, 38.00, 0.00, -0.06, STANDBY, NONE
372, 0.00, 38.00, 0.05, -0.03, STANDBY, NONE
382, 0.00, 38.00, 0.00, -0.06, STANDBY, NONE
392, 0.00, 38.00, 0.00, -0.06, STANDBY, NONE
402, 0.00, 38.00, 0.00, -0.06, STANDBY, NONE
412, 0.00, 37.00, 0.00, -0.06, STANDBY, NONE
422, 0.00, 38.00, 0.00, -0.06, STANDBY, NONE
432, -0.39, 38.00, 0.03, -0.06, STANDBY, NONE
442, 0.00, 38.00, 0.00, -0.06, STANDBY, NONE
452, 0.00, 38.00, 0.00, -0.09, STANDBY, NONE
462, 0.39, 38.00, 0.13, -0.06, STANDBY, NONE
472, 0.00, 38.00, 0.00, -0.06, STANDBY, NONE
482, 0.00, 38.00, 0.00, -0.12, STANDBY, NONE
492, 0.00, 38.00, 0.00, -0.06, STANDBY, NONE
502, 0.00, 38.00, 0.03, -0.06, STANDBY, NONE
512, 0.00, 38.00, 0.05, -0.06, STANDBY, NONE
522, 0.00, 38.00, 0.00, -0.06, STANDBY, NONE
532, 0.00, 38.00, 0.00, -0.03, STANDBY, NONE
542, 0.00, 38.00, 0.00, -0.12, STANDBY, NONE
552, 0.00, 38.00, 0.00, -0.06, STANDBY, NONE
562, 0.00, 38.00, 0.05, -0.03, STANDBY, NONE
572, 0.00, 38.00, 0.00, -0.09, STANDBY, NONE
582, 0.00, 38.00, 0.00, -0.06, STANDBY, NONE
592, 0.00, 38.00, 0.03, -0.06, STANDBY, NONE
602, -0.39, 38.00, 0.08, -0.06, STANDBY, NONE
612, 0.00, 38.00, 0.00, -0.06, STANDBY, NONE
622, 0.00, 38.00, 0.00, -0.06, STANDBY, NONE
632, 0.39, 38.00, 0.08, -0.03, STANDBY, NONE
642, 0.00, 38.00, 0.00, -0.09, STANDBY, NONE
652, 0.00, 38.00, 0.00, -0.09, STANDBY, NONE
662, 0.00, 38.00, 0.00, -0.06, STANDBY, NONE
672, 0.00, 38.00, 0.00, -0.06, STANDBY, NONE
683, 0.00, 38.00, 0.00, -0.06, STANDBY, NONE
693, 0.00, 38.00, 0.00, -0.06, STANDBY, NONE
703, 0.00, 38.00, 0.00, -0.03, STANDBY, NONE
713, 0.00, 38.00, 0.00, -0.03, STANDBY, NONE
723, 0.00, 38.00, 0.00, -0.09, STANDBY, NONE
733, 0.00, 38.00, 0.03, -0.09, STANDBY, NONE
743, 0.00, 38.00, 0.00, -0.06, STANDBY, NONE
753, 0.00, 38.00, 0.00, -0.09, STANDBY, NONE
763, 0.00, 38.00, 0.00, -0.06, STANDBY, NONE
773, 0.00, 38.00, 0.00, -0.09, STANDBY, NONE
783, 0.00, 38.00, 0.03, -0.03, STANDBY, NONE
793, 0.00, 38.00, 0.00, -0.03, STANDBY, NONE
803, 0.00, 38.00, 0.00, -0.03, STANDBY, NONE
813, 0.00, 38.00, 0.00, -0.03, STANDBY, NONE
823, 0.00, 38.00, 0.03, -0.06, STANDBY, NONE
833, 0.00, 38.00, 0.03, -0.06, STANDBY, NONE
843, 0.00, 38.00, 0.00, -0.09, STANDBY, NONE
854, 0.00, 38.00, 0.00, -0.06, STANDBY, NONE
864, 0.39, 38.00, 0.00, -0.09, STANDBY, NONE
874, 0.00, 38.00, 0.03, -0.03, STANDBY, NONE
884, 0.39, 38.00, 0.05, -0.06, STANDBY, NONE
894, 0.39, 38.00, 0.00, -0.03, STANDBY, NONE
904, 0.00, 38.00, 0.00, -0.03, STANDBY, NONE
914, 0.00, 38.00, 0.03, -0.09, STANDBY, NONE
924, 0.00, 38.00, 0.00, -0.06, STANDBY, NONE
934, 0.00, 38.00, 0.00, -0.09, STANDBY, NONE
944, 0.00, 38.00, 0.00, -0.06, STANDBY, NONE
954, 0.00, 38.00, 0.00, -0.06, STANDBY, NONE
964, 0.00, 38.00, 0.00, -0.06, STANDBY, NONE
974, 0.00, 38.00, 0.03, -0.06, STANDBY, NONE
984, 0.00, 38.00, 0.00, -0.06, STANDBY, NONE
994, -0.39, 38.00, 0.03, -0.06, STANDBY, NONE
1004, 0.00, 38.00, 0.05, -0.06, STANDBY, NONE
1014, 0.00, 38.00, 0.00, -0.09, STANDBY, NONE
1024, 0.00, 38.00, 0.00, -0.06, STANDBY, NONE
1034, 0.39, 38.00, 0.03, -0.06, STANDBY, NONE
1044, 0.00, 38.00, 0.03, -0.06, STANDBY, NONE
1054, 0.00, 38.00, 0.00, -0.09, STANDBY, NONE
1064, -0.39, 38.00, 0.05, -0.06, STANDBY, NONE
1074, -0.39, 38.00, 0.05, -0.06, STANDBY, NONE
1084, 0.00, 38.00, 0.00, -0.03, STANDBY, NONE
1094, 0.00, 38.00, 0.00, -0.06, STANDBY, NONE
1104, 0.00, 38.00, 0.05, -0.06, STANDBY, NONE
1114, 0.00, 38.00, 0.05, -0.03, STANDBY, NONE
1124, 0.00, 38.00, 0.05, -0.06, STANDBY, NONE
1134, 0.00, 38.00, 0.00, -0.09, STANDBY, NONE
1144, 0.00, 38.00, 0.05, -0.03, STANDBY, NONE
1154, 0.00, 38.00, 0.05, -0.03, STANDBY, NONE
1164, 0.00, 38.00, 0.05, -0.09, STANDBY, NONE
1174, 0.00, 38.00, 0.00, -0.09, STANDBY, NONE
1184, 0.00, 38.00, 0.05, -0.06, STANDBY, NONE
1195, 0.00, 38.00, 0.08, -0.06, STANDBY, NONE
1205, 0.00, 38.00, 0.00, -0.06, STANDBY, NONE
1215, 0.00, 38.00, 0.05, -0.06, STANDBY, NONE
1225, 0.00, 38.00, 0.08, -0.06, STANDBY, NONE
1235, 0.00, 38.00, 0.03, -0.06, STANDBY, NONE
1245, 0.00, 38.00, 0.00, -0.09, STANDBY, NONE
1255, 0.00, 38.00, 0.08, -0.06, STANDBY, NONE
1265, 0.00, 38.00, 0.03, -0.06, STANDBY, NONE
1275, -0.39, 38.00, 0.05, -0.03, STANDBY, NONE
1285, 0.00, 38.00, 0.03, -0.09, STANDBY, NONE
1295, 0.00, 38.00, 0.05, -0.09, STANDBY, NONE
1305, 0.00, 38.00, 0.00, -0.03, STANDBY, NONE
1315, 0.00, 38.00, 0.05, -0.09, STANDBY, NONE
1325, 0.00, 38.00, 0.05, -0.06, STANDBY, NONE
1335, 0.00, 38.00, 0.08, -0.06, STANDBY, NONE
1345, 0.00, 38.00, 0.00, -0.03, STANDBY, NONE
1355, 0.39, 38.00, 0.08, -0.06, STANDBY, NONE
1366, 0.00, 38.00, 0.05, -0.06, STANDBY, NONE
1376, 0.00, 38.00, 0.03, -0.06, STANDBY, NONE
1386, 0.00, 38.00, 0.05, -0.06, STANDBY, NONE
1396, 0.00, 38.00, 0.05, -0.06, STANDBY, NONE
1406, 0.00, 38.00, 0.05, -0.03, STANDBY, NONE
1416, 0.00, 38.00, 0.00, -0.03, STANDBY, NONE
1426, 0.00, 38.00, 0.00, -0.03, STANDBY, NONE
1436, 0.39, 38.00, 0.03, 0.00, STANDBY, NONE
1446, 0.39, 38.00, 0.03, -0.09, STANDBY, NONE
1456, 0.00, 37.00, 0.00, -0.06, STANDBY, NONE
1466, 0.00, 38.00, 0.00, -0.06, STANDBY, NONE
1476, 0.00, 38.00, 0.05, -0.06, STANDBY, NONE
1486, 0.00, 38.00, 0.05, -0.06, STANDBY, NONE
1496, 0.00, 38.00, 0.03, -0.09, STANDBY, NONE
1506, 0.00, 38.00, 0.03, -0.06, STANDBY, NONE
1516, 0.00, 38.00, 0.03, 0.00, STANDBY, NONE
1526, 0.00, 38.00, 0.03, -0.03, STANDBY, NONE
1536, 0.00, 38.00, 0.08, -0.06, STANDBY, NONE
1546, 0.00, 38.00, 0.00, -0.06, STANDBY, NONE
1556, 0.00, 38.00, 0.00, -0.03, STANDBY, NONE
1566, 0.39, 38.00, 0.03, -0.03, STANDBY, NONE
1576, 0.00, 38.00, 0.10, -0.06, STANDBY, NONE
1586, 0.00, 38.00, 0.08, -0.06, STANDBY, NONE
1596, 0.00, 38.00, 0.03, -0.06, STANDBY, NONE
1606, -0.39, 38.00, 0.08, -0.03, STANDBY, NONE
1616, 0.00, 38.00, 0.05, -0.09, STANDBY, NONE
1626, 0.00, 38.00, 0.00, -0.09, STANDBY, NONE
1636, 0.00, 38.00, 0.05, -0.06, STANDBY, NONE
1646, 0.00, 38.00, 0.08, -0.06, STANDBY, NONE
1656, 0.00, 38.00, 0.05, -0.06, STANDBY, NONE
1666, 0.00, 38.00, 0.05, -0.09, STANDBY, NONE
1676, 0.00, 38.00, 0.00, -0.06, STANDBY, NONE
1686, 0.00, 38.00, 0.03, -0.06, STANDBY, NONE
1696, 0.39, 38.00, 0.03, -0.06, STANDBY, NONE
1707, 0.00, 38.00, 0.10, -0.06, STANDBY, NONE
1717, 0.00, 38.00, 0.08, -0.06, STANDBY, NONE
1727, 0.00, 38.00, 0.03, -0.06, STANDBY, NONE
1737, -0.39, 37.00, 0.03, -0.06, STANDBY, NONE
1747, 0.39, 38.00, 0.00, -0.09, STANDBY, NONE
1757, 0.00, 38.00, 0.03, -0.06, STANDBY, NONE
1767, 0.00, 38.00, 0.08, -0.06, STANDBY, NONE
1777, 0.00, 38.00, 0.00, -0.06, STANDBY, NONE
1787, 0.00, 38.00, 0.03, -0.06, STANDBY, NONE
1797, 0.00, 38.00, 0.08, -0.06, STANDBY, NONE
1807, 0.00, 38.00, 0.05, -0.09, STANDBY, NONE
1817, 0.00, 38.00, 0.00, -0.03, STANDBY, NONE
1827, 0.00, 38.00, 0.00, -0.06, STANDBY, NONE
1837, 0.00, 38.00, 0.00, -0.09, STANDBY, NONE
1847, -0.39, 38.00, 0.03, -0.09, STANDBY, NONE
1857, -0.39, 38.00, 0.08, -0.06, STANDBY, NONE
1867, 0.00, 38.00, 0.00, -0.06, STANDBY, NONE
1878, 0.39, 38.00, 0.03, -0.06, STANDBY, NONE
1888, 0.00, 38.00, 0.08, -0.06, STANDBY, NONE
1898, 0.00, 38.00, 0.03, -0.03, STANDBY, NONE
1908, 0.00, 38.00, 0.03, -0.03, STANDBY, NONE
1918, 0.00, 38.00, 0.08, -0.09, STANDBY, NONE
1928, 0.00, 38.00, 0.03, -0.03, STANDBY, NONE
1938, 0.00, 38.00, 0.08, -0.09, STANDBY, NONE
1948, 0.00, 38.00, 0.00, -0.09, STANDBY, NONE
1958, 0.00, 38.00, 0.03, -0.06, STANDBY, NONE
1968, -0.39, 38.00, 0.03, -0.06, STANDBY, NONE
1978, 0.00, 38.00, 0.00, -0.06, STANDBY, NONE
1988, 0.00, 38.00, 0.03, -0.09, STANDBY, NONE
1998, 0.00, 38.00, 0.05, -0.06, STANDBY, NONE
2008, 0.00, 38.00, 0.08, -0.09, STANDBY, NONE
2018, 0.00, 38.00, 0.03, -0.03, STANDBY, NONE
2028, 0.00, 38.00, 0.00, 0.00, STANDBY, NONE
2038, -0.39, 38.00, 0.05, -0.06, STANDBY, NONE
2048, 0.00, 37.00, 0.03, -0.06, STANDBY, NONE
2058, 0.00, 38.00, 0.00, -0.06, STANDBY, NONE
2068, 0.00, 38.00, 0.00, -0.06, STANDBY, NONE
2078, 0.00, 38.00, 0.03, -0.06, STANDBY, NONE
2088, 0.00, 38.00, 0.03, -0.06, STANDBY, NONE
2098, 0.00, 38.00, 0.05, -0.09, STANDBY, NONE
2108, 0.00, 38.00, 0.05, -0.06, STANDBY, NONE
2118, 0.00, 38.00, 0.00, -0.06, STANDBY, NONE
2128, 0.00, 38.00, 0.08, -0.03, STANDBY, NONE
2138, 0.00, 38.00, 0.08, -0.06, STANDBY, NONE
2148, 0.00, 38.00, 0.05, -0.06, STANDBY, NONE
2158, 0.00, 38.00, 0.00, -0.09, STANDBY, NONE
2168, 0.00, 38.00, 0.10, -0.06, STANDBY, NONE
2178, 0.00, 38.00, 0.03, -0.06, STANDBY, NONE
2188, 0.00, 38.00, 0.00, -0.06, STANDBY, NONE
2198, 0.00, 38.00, 0.05, -0.06, STANDBY, NONE
2208, 0.00, 38.00, 0.05, -0.09, STANDBY, NONE
2219, 0.00, 38.00, 0.08, -0.06, STANDBY, NONE
2229, 0.00, 38.00, 0.00, -0.06, STANDBY, NONE
2239, 0.00, 38.00, 0.03, -0.06, STANDBY, NONE
2249, 0.00, 38.00, 0.05, -0.06, STANDBY, NONE
2259, 0.00, 38.00, 0.03, -0.06, STANDBY, NONE
2269, -0.39, 38.00, 0.00, -0.06, STANDBY, NONE
2279, 0.00, 38.00, 0.00, -0.03, STANDBY, NONE
2289, 0.39, 38.00, 0.03, -0.06, STANDBY, NONE
2299, 0.00, 38.00, 0.05, -0.03, STANDBY, NONE
2309, 0.39, 38.00, 0.00, -0.06, STANDBY, NONE
2319, 0.39, 38.00, 0.05, -0.09, STANDBY, NONE
2329, 0.00, 37.00, 0.03, -0.06, STANDBY, NONE
2339, 0.00, 38.00, 0.03, -0.06, STANDBY, NONE
2349, -0.39, 38.00, 0.00, -0.06, STANDBY, NONE
2359, 0.00, 38.00, 0.03, -0.06, STANDBY, NONE
2369, 0.00, 38.00, 0.05, -0.09, STANDBY, NONE
2379, 0.00, 38.00, 0.00, -0.06, STANDBY, NONE
2390, 0.00, 38.00, 0.05, -0.03, STANDBY, NONE
2400, 0.00, 38.00, 0.00, -0.06, STANDBY, NONE
2410, 0.00, 38.00, 0.08, -0.06, STANDBY, NONE
2420, 0.00, 38.00, 0.05, -0.06, STANDBY, NONE
2430, 0.00, 38.00, 0.00, -0.03, STANDBY, NONE
2440, 0.00, 38.00, 0.00, -0.03, STANDBY, NONE
2450, -0.39, 38.00, 0.00, 0.00, STANDBY, NONE
2460, 0.00, 38.00, 0.05, -0.03, STANDBY, NONE
